492.894211577
3370,J,0
3370,K,0
3840,J,0
3840,K,0
4059,J,0
4290,J,0
4530,J,0
4770,J,0
5000,J,0
5230,J,0
5690,Space,0
5910,Space,0
6130,Space,0
6170,Space,0
6380,Space,0
6620,Space,0
6840,Space,0
7070,Space,0
7540,Space,0
7750,Space,0
7980,Space,0
8220,Space,0
8690,Space,0
10760,J,0
11230,J,0
11450,J,0
11670,J,0
11910,J,0
12380,J,0
12600,J,0
13080,Space,0
13750,Space,0
14240,Space,0
14440,Space,0
14920,F,0
15370,F,0
15610,F,0
16070,F,0
16300,F,0
16770,D,0
17910,D,0
18610,J,0
19290,J,0
19750,J,0
20200,Space,0
20460,Space,0
20680,Space,0
20910,Space,0
21130,Space,0
21610,Space,0
21830,Space,0
22300,F,0
22520,F,0
22750,F,0
22990,F,0
23460,F,0
23680,F,0
24150,D,0
24370,D,0
24830,D,0
25060,D,0
25290,J,0
25530,J,0
26000,J,0
26220,J,0
26440,J,0
26680,J,0
27150,J,0
27860,Space,0
28530,Space,0
29220,Space,0
29540,F,0
29910,F,0
30140,F,0
30380,F,0
30830,F,0
30870,F,0
31070,F,0
31550,D,0
31750,D,0
31990,D,0
32220,D,0
32450,D,0
32680,J,0
33380,J,0
33820,J,0
34050,J,0
34520,J,0
35220,Space,0
35440,Space,0
35680,Space,0
35900,Space,0
36380,Space,0
36600,F,0
37070,F,0
37530,F,0
37760,F,0
38220,F,0
38670,D,0
39150,D,0
40080,D,0
40290,J,0
40640,J,0
40780,J,0
41460,J,0
41700,J,0
41920,J,0
42150,Space,0
42620,Space,0
43310,Space,0
43540,Space,0
43770,Space,0
43990,Space,0
44460,F,0
44680,F,0
44910,F,0
45150,F,0
45610,F,0
45830,F,0
46310,D,0
46520,D,0
46750,D,0
46990,D,0
47220,D,0
47450,D,0
47690,J,0
48150,J,0
48600,J,0
49080,J,0
49310,J,0
49530,J,0
50000,Space,0
50440,Space,0
50690,Space,0
51160,Space,0
51370,Space,0
51730,F,0
52070,F,0
52290,F,0
52540,F,0
52660,F,0
52980,F,0
53800,K,0
55540,J,0
55980,J,0
56240,J,0
56450,J,0
56700,J,0
56910,Space,0
57380,Space,0
57830,Space,0
58070,Space,0
58300,Space,0
58530,Space,0
58760,Space,0
59230,F,0
59680,F,0
60150,F,0
60390,F,0
61530,K,0
62460,K,0
62920,J,0
63370,J,0
63640,J,0
63840,Space,0
64080,Space,0
64290,Space,0
64760,Space,0
65220,Space,0
65690,Space,0
65940,Space,0
66610,F,0
67060,F,0
67530,F,0
68460,K,0
68920,K,0
69370,K,0
69830,J,0
70760,J,0
71230,J,0
71460,J,0
73990,F,0
75150,F,0
75840,K,0
76290,K,0
77220,K,0
78140,J,0
78860,J,0
79990,Space,0
80460,Space,0
81380,F,0
81840,F,0
82310,F,0
83450,K,0
83680,K,0
84600,J,0
85080,J,0
85510,J,0
85550,J,0
86230,J,0
86450,J,0
87360,Space,0
87400,Space,0
87610,Space,0
87850,Space,0
88080,Space,0
88290,Space,0
88770,F,0
88980,F,0
89200,F,0
89240,F,0
89460,F,0
89700,F,0
89920,F,0
90150,F,0
90610,K,0
90830,K,0
91050,K,0
91090,K,0
91990,K,0
92470,J,0
92680,J,0
92910,J,0
93390,J,0
93610,J,0
93840,J,0
94750,Space,0
95000,Space,0
95240,Space,0
95460,Space,0
95680,Space,0
96150,F,0
96590,F,0
96630,F,0
96840,F,0
97290,F,0
