433.922942207
670,D,0
670,F,0
670,K,0
920,D,0
920,F,0
920,K,0
1170,K,0
1450,K,0
1950,K,0
1990,K,0
2430,K,0
2950,K,0
3560,K,0
5010,K,0
5240,K,0
5460,K,0
5710,K,0
6190,K,0
6630,D,0
6670,D,0
7130,D,0
7670,D,0
9030,D,0
9260,D,0
9450,D,0
9700,D,0
9740,F,0
9740,J,0
10170,F,0
10170,J,0
10610,F,0
10610,J,0
11140,F,0
11140,J,0
11640,F,0
11640,J,0
12090,F,0
12090,J,0
12620,F,0
12620,J,0
12980,F,0
12980,J,0
13250,F,0
13250,J,0
13560,F,0
13560,J,0
14070,K,0
14520,K,0
15020,K,0
15490,K,0
15960,K,0
16420,K,0
16890,K,0
17360,K,0
17840,J,0
17840,K,0
18320,J,0
18320,K,0
18810,J,0
18810,K,0
19300,J,0
19300,K,0
20850,J,0
20850,K,0
21050,J,0
21050,K,0
21310,K,0
21350,K,0
21770,K,0
22210,K,0
22700,K,0
23240,K,0
24720,K,0
24930,K,0
25170,K,0
25210,D,0
25210,F,0
25620,D,0
25620,F,0
26090,D,0
26090,F,0
26600,D,0
26600,F,0
27110,D,0
27110,F,0
28050,D,0
28050,F,0
28500,D,0
28500,F,0
28950,D,0
28950,K,0
29440,D,0
29440,K,0
29910,D,0
29910,K,0
30420,D,0
30420,K,0
30970,D,0
30970,K,0
31010,D,0
31010,K,0
31460,D,0
31460,K,0
31940,D,0
31940,K,0
32420,D,0
32420,K,0
32930,D,0
32930,K,0
33410,K,0
33870,K,0
34330,K,0
34790,K,0
35260,K,0
35730,K,0
35960,K,0
36180,K,0
36400,K,0
36660,K,0
37110,K,0
37570,D,0
38050,D,0
38480,D,0
39430,D,0
39630,D,0
39860,D,0
40060,D,0
40330,F,0
40330,J,0
40780,F,0
40780,J,0
41220,F,0
41220,J,0
41670,F,0
41670,J,0
42110,F,0
42110,J,0
42550,F,0
42550,J,0
43010,F,0
43010,J,0
43050,F,0
43050,J,0
43350,F,0
43350,J,0
43640,F,0
43640,J,0
43940,F,0
43940,J,0
43980,F,0
43980,J,0
44410,D,0
44880,D,0
45340,D,0
45830,D,0
46250,D,0
46710,D,0
47170,D,0
47630,D,0
48100,J,0
48100,K,0
48560,J,0
48560,K,0
49040,J,0
49040,K,0
49480,J,0
49480,K,0
49940,J,0
49940,K,0
50410,J,0
50410,K,0
50850,J,0
50850,K,0
51060,J,0
51060,K,0
51330,J,0
51330,K,0
