566.666666667
100,Space,0
140,Space,0
570,Space,0
1250,Space,0
1490,Space,0
1730,Space,0
1920,Space,0
2330,Space,0
2600,F,0
3000,F,0
3230,F,0
3680,J,0
4120,J,0
4360,J,0
4770,J,0
5220,J,0
5430,J,0
5850,J,0
6500,J,0
6740,J,0
6950,J,0
7160,Space,0
7610,Space,0
7850,Space,0
8270,Space,0
8510,Space,0
8720,Space,0
8930,Space,0
9360,Space,0
10040,Space,0
10260,Space,0
10690,J,0
11130,J,0
11790,J,0
12020,J,0
12450,J,0
12720,J,0
12890,J,0
13340,J,0
13560,J,0
14000,J,0
14200,Space,0
14450,Space,0
14650,Space,0
14880,Space,0
15300,Space,0
15530,Space,0
15740,Space,0
15950,Space,0
16390,Space,0
17070,F,0
17280,F,0
17720,F,0
17960,J,0
18170,J,0
18820,J,0
19060,J,0
19270,J,0
19480,J,0
19920,K,0
20370,K,0
20600,K,0
20820,K,0
21030,K,0
21240,K,0
25180,D,0
25180,F,0
25860,D,0
25860,F,0
26960,J,0
28670,Space,0
29150,Space,0
29580,Space,0
30700,F,0
30900,F,0
31340,F,0
31630,F,0
32520,J,0
32659,J,0
33120,J,0
33520,J,0
34420,J,0
35290,K,0
35820,Space,0
36160,Space,0
36460,Space,0
36610,Space,0
36900,Space,0
37050,Space,0
37550,F,0
37930,F,0
38370,F,0
38790,F,0
39440,J,0
39620,J,0
41440,J,0
41440,K,0
42320,J,0
42320,K,0
42360,J,0
42360,K,0
43640,Space,0
43680,Space,0
44090,Space,0
45380,F,0
45680,F,0
46510,J,0
46700,J,0
47430,J,0
48470,J,0
48910,J,0
49940,Space,0
50230,Space,0
51550,F,0
51960,F,0
52400,F,0
52440,F,0
52860,F,0
54020,J,0
54240,J,0
55090,J,0
55500,Space,0
55980,Space,0
56380,Space,0
56420,Space,0
57250,Space,0
57700,Space,0
58590,F,0
59010,F,0
59450,F,0
60770,J,0
61250,J,0
61660,J,0
62110,K,0
62520,K,0
62970,K,0
63410,K,0
64280,Space,0
64720,Space,0
65160,Space,0
65640,F,0
66040,F,0
66530,F,0
67430,J,0
67800,J,0
68300,J,0
69180,K,0
69560,K,0
70440,Space,0
71310,Space,0
71760,Space,0
72190,Space,0
72480,Space,0
73070,F,0
73520,F,0
73570,F,0
74260,J,0
74820,J,0
75310,J,0
75350,J,0
76210,K,0
76580,K,0
78340,Space,0
78780,Space,0
79210,Space,0
80100,Space,0
80580,Space,0
81230,J,0
82340,J,0
83020,D,0
84190,D,0
84490,D,0
85370,Space,0
86240,Space,0
87120,F,0
87570,F,0
88490,J,0
89150,J,0
89760,J,0
90640,J,0
91530,Space,0
91980,Space,0
93150,Space,0
93280,Space,0
94150,F,0
94540,F,0
95030,F,0
95660,J,0
95910,J,0
96340,J,0
96380,J,0
96770,J,0
97650,K,0
97690,K,0
97990,K,0
98560,K,0
99280,Space,0
99860,Space,0
99900,Space,0
101610,F,0
101910,F,0
102720,J,0
102930,J,0
104700,J,0
106450,Space,0
106780,Space,0
107580,Space,0
107770,Space,0
108190,F,0
108630,F,0
108670,F,0
109090,F,0
109970,J,0
110460,J,0
111320,J,0
111720,Space,0
112210,Space,0
112600,Space,0
112640,Space,0
113080,Space,0
113480,Space,0
113920,Space,0
114800,F,0
115230,F,0
115680,F,0
116580,J,0
116990,J,0
117470,J,0
118330,K,0
118750,K,0
119190,K,0
119630,K,0
120510,Space,0
120950,Space,0
121390,Space,0
121860,F,0
122270,F,0
122750,F,0
123450,J,0
123650,J,0
124020,J,0
124520,J,0
125400,K,0
125440,K,0
125790,K,0
126670,Space,0
127530,Space,0
128419,Space,0
129289,Space,0
130479,J,0
131050,J,0
131540,J,0
132810,K,0
134560,Space,0
135000,Space,0
135440,Space,0
136320,F,0
136800,F,0
137460,J,0
138570,J,0
139240,K,0
139830,D,0
140800,Space,0
141690,Space,0
141830,Space,0
142020,Space,0
142280,Space,0
142430,J,0
142470,J,0
143730,J,0
145030,J,0
145840,J,0
147330,K,0
147760,K,0
148690,K,0
149010,K,0
149410,J,0
150760,J,0
151100,J,0
151800,J,0
152040,J,0
152460,J,0
153480,J,0
153890,J,0
154380,Space,0
154770,Space,0
154810,Space,0
155270,Space,0
155650,Space,0
156090,Space,0
156980,F,0
157400,F,0
157840,F,0
159170,J,0
160920,K,0
161360,K,0
161800,K,0
162670,Space,0
163120,Space,0
163560,Space,0
164030,F,0
164930,F,0
165820,J,0
166190,J,0
166680,J,0
167570,K,0
167950,K,0
168840,Space,0
169700,Space,0
170140,Space,0
170590,Space,0
171460,F,0
171910,F,0
173220,J,0
173690,J,0
173730,J,0
174360,K,0
174970,K,0
176730,Space,0
177170,Space,0
178490,F,0
178980,F,0
179630,J,0
180730,J,0
181400,D,0
181440,D,0
182000,D,0
