492.894211577
3370,D,0
3370,K,0
3840,D,0
3840,K,0
4059,D,0
4290,D,0
4530,D,0
4770,D,0
5000,D,0
5230,D,0
5690,K,0
5910,K,0
6130,K,0
6170,K,0
6380,K,0
6620,K,0
6840,K,0
7070,K,0
7540,K,0
7750,K,0
7980,K,0
8220,K,0
8690,K,0
10760,D,0
11230,D,0
11450,D,0
11670,D,0
11910,D,0
12380,D,0
12600,D,0
13080,K,0
13750,K,0
14240,K,0
14440,K,0
14920,J,0
14920,K,0
15370,J,0
15370,K,0
15610,J,0
15610,K,0
16070,J,0
16070,K,0
16300,J,0
16300,K,0
16770,F,0
16770,J,0
17910,F,0
17910,J,0
18610,D,0
19290,D,0
19750,D,0
20200,K,0
20460,K,0
20680,K,0
20910,K,0
21130,K,0
21610,K,0
21830,K,0
22300,J,0
22300,K,0
22520,J,0
22520,K,0
22750,J,0
22750,K,0
22990,J,0
22990,K,0
23460,J,0
23460,K,0
23680,J,0
23680,K,0
24150,F,0
24150,J,0
24370,F,0
24370,J,0
24830,F,0
24830,J,0
25060,F,0
25060,J,0
25290,D,0
25530,D,0
26000,D,0
26220,D,0
26440,D,0
26680,D,0
27150,D,0
27860,K,0
28530,K,0
29220,K,0
29540,J,0
29540,K,0
29910,J,0
29910,K,0
30140,J,0
30140,K,0
30380,J,0
30380,K,0
30830,J,0
30830,K,0
30870,J,0
30870,K,0
31070,J,0
31070,K,0
31550,F,0
31550,J,0
31750,F,0
31750,J,0
31990,F,0
31990,J,0
32220,F,0
32220,J,0
32450,F,0
32450,J,0
32680,D,0
33380,D,0
33820,D,0
34050,D,0
34520,D,0
35220,K,0
35440,K,0
35680,K,0
35900,K,0
36380,K,0
36600,J,0
36600,K,0
37070,J,0
37070,K,0
37530,J,0
37530,K,0
37760,J,0
37760,K,0
38220,J,0
38220,K,0
38670,F,0
38670,J,0
39150,F,0
39150,J,0
40080,F,0
40080,J,0
40290,D,0
40640,D,0
40780,D,0
41460,D,0
41700,D,0
41920,D,0
42150,K,0
42620,K,0
43310,K,0
43540,K,0
43770,K,0
43990,K,0
44460,J,0
44460,K,0
44680,J,0
44680,K,0
44910,J,0
44910,K,0
45150,J,0
45150,K,0
45610,J,0
45610,K,0
45830,J,0
45830,K,0
46310,F,0
46310,J,0
46520,F,0
46520,J,0
46750,F,0
46750,J,0
46990,F,0
46990,J,0
47220,F,0
47220,J,0
47450,F,0
47450,J,0
47690,D,0
48150,D,0
48600,D,0
49080,D,0
49310,D,0
49530,D,0
50000,K,0
50440,K,0
50690,K,0
51160,K,0
51370,K,0
51730,J,0
51730,K,0
52070,J,0
52070,K,0
52290,J,0
52290,K,0
52540,J,0
52540,K,0
52660,J,0
52660,K,0
52980,J,0
52980,K,0
53800,D,0
53800,F,0
55540,D,0
55980,D,0
56240,D,0
56450,D,0
56700,D,0
56910,K,0
57380,K,0
57830,K,0
58070,K,0
58300,K,0
58530,K,0
58760,K,0
59230,J,0
59230,K,0
59680,J,0
59680,K,0
60150,J,0
60150,K,0
60390,J,0
60390,K,0
61530,D,0
61530,F,0
62460,D,0
62460,F,0
62920,D,0
63370,D,0
63640,D,0
63840,K,0
64080,K,0
64290,K,0
64760,K,0
65220,K,0
65690,K,0
65940,K,0
66610,J,0
66610,K,0
67060,J,0
67060,K,0
67530,J,0
67530,K,0
68460,D,0
68460,F,0
68920,D,0
68920,F,0
69370,D,0
69370,F,0
69830,D,0
70760,D,0
71230,D,0
71460,D,0
73990,J,0
73990,K,0
75150,J,0
75150,K,0
75840,D,0
75840,F,0
76290,D,0
76290,F,0
77220,D,0
77220,F,0
78140,D,0
78860,D,0
79990,K,0
80460,K,0
81380,J,0
81380,K,0
81840,J,0
81840,K,0
82310,J,0
82310,K,0
83450,D,0
83450,F,0
83680,D,0
83680,F,0
84600,D,0
85080,D,0
85510,D,0
85550,D,0
86230,D,0
86450,D,0
87360,K,0
87400,K,0
87610,K,0
87850,K,0
88080,K,0
88290,K,0
88770,J,0
88770,K,0
88980,J,0
88980,K,0
89200,J,0
89200,K,0
89240,J,0
89240,K,0
89460,J,0
89460,K,0
89700,J,0
89700,K,0
89920,J,0
89920,K,0
90150,J,0
90150,K,0
90610,D,0
90610,F,0
90830,D,0
90830,F,0
91050,D,0
91050,F,0
91090,D,0
91090,F,0
91990,D,0
91990,F,0
92470,D,0
92680,D,0
92910,D,0
93390,D,0
93610,D,0
93840,D,0
94750,K,0
95000,K,0
95240,K,0
95460,K,0
95680,K,0
96150,J,0
96150,K,0
96590,J,0
96590,K,0
96630,J,0
96630,K,0
96840,J,0
96840,K,0
97290,J,0
97290,K,0
97330,J,0
97330,K,0
97530,J,0
97530,K,0
98000,D,0
98000,F,0
98210,D,0
98210,F,0
98430,D,0
98430,F,0
98470,D,0
98470,F,0
98690,D,0
98690,F,0
98920,D,0
98920,F,0
99150,D,0
99150,F,0
99380,D,0
99380,F,0
99850,D,0
100290,D,0
100530,D,0
100990,D,0
101220,D,0
101690,K,0
102140,K,0
102370,K,0
102610,K,0
102840,K,0
103060,K,0
103540,J,0
103540,K,0
103760,J,0
103760,K,0
103980,J,0
103980,K,0
104230,J,0
104230,K,0
104690,J,0
104690,K,0
104920,J,0
104920,K,0
105370,F,0
105370,J,0
106300,F,0
106300,J,0
106520,F,0
106520,J,0
107230,D,0
107670,D,0
107920,D,0
108370,D,0
108600,D,0
109090,K,0
109840,K,0
110230,K,0
110920,J,0
110920,K,0
111140,J,0
111140,K,0
111370,J,0
111370,K,0
111610,J,0
111610,K,0
112060,J,0
112060,K,0
113910,F,0
113910,J,0
114610,D,0
115060,D,0
115290,D,0
115550,D,0
115770,D,0
116000,K,0
116460,K,0
116680,K,0
117370,K,0
118110,J,0
118110,K,0
118310,J,0
118310,K,0
118750,J,0
118750,K,0
118990,J,0
118990,K,0
119450,J,0
119450,K,0
119690,J,0
119690,K,0
120160,D,0
120160,F,0
120370,D,0
120370,F,0
120830,D,0
120830,F,0
121060,D,0
121060,F,0
121300,D,0
121300,F,0
121530,D,0
122000,D,0
122220,D,0
122440,D,0
122690,D,0
123140,D,0
123840,K,0
124070,K,0
124530,K,0
125010,K,0
125550,J,0
125550,K,0
125690,J,0
125690,K,0
126130,J,0
126130,K,0
126370,J,0
126370,K,0
126840,J,0
126840,K,0
127750,F,0
127750,J,0
128680,F,0
128680,J,0
128910,D,0
129380,D,0
130070,D,0
130539,D,0
130759,K,0
131230,K,0
131450,K,0
131680,K,0
131920,K,0
132150,K,0
132390,K,0
132600,K,0
133080,J,0
133080,K,0
133520,J,0
133520,K,0
133760,J,0
133760,K,0
134230,J,0
134230,K,0
134450,J,0
134450,K,0
134920,F,0
134920,J,0
135140,F,0
135140,J,0
135370,F,0
135370,J,0
135600,F,0
135600,J,0
135830,F,0
135830,J,0
136060,F,0
136060,J,0
136300,D,0
136770,D,0
137210,D,0
137460,D,0
137650,D,0
137930,D,0
138620,K,0
139300,K,0
139770,K,0
139990,K,0
140350,J,0
140350,K,0
140680,J,0
140680,K,0
141270,J,0
141270,K,0
141600,J,0
141600,K,0
141830,J,0
141830,K,0
142530,J,0
142530,K,0
142760,D,0
142760,F,0
143110,D,0
143110,F,0
143680,D,0
143680,F,0
144150,D,0
144600,D,0
144840,D,0
145070,D,0
145310,D,0
145520,K,0
145810,K,0
145990,K,0
146450,K,0
146690,K,0
146920,K,0
147160,K,0
147840,J,0
147840,K,0
148290,J,0
148290,K,0
148770,J,0
148770,K,0
149000,J,0
149000,K,0
149220,D,0
149220,F,0
149560,D,0
149560,F,0
150140,D,0
150140,F,0
151070,D,0
151070,F,0
151530,D,0
152240,D,0
152460,K,0
152700,K,0
152910,K,0
153380,K,0
153830,K,0
154070,K,0
154540,K,0
155220,J,0
155220,K,0
155680,J,0
155680,K,0
156150,J,0
156150,K,0
157080,D,0
157080,F,0
159380,D,0
160080,D,0
160770,K,0
161220,K,0
161920,K,0
162600,J,0
162600,K,0
163060,J,0
163060,K,0
163540,J,0
163540,K,0
163770,J,0
163770,K,0
164910,D,0
164910,F,0
165840,D,0
165840,F,0
166750,D,0
167010,D,0
168610,K,0
169080,K,0
169990,J,0
169990,K,0
170460,J,0
170460,K,0
170920,J,0
170920,K,0
172300,D,0
172300,F,0
173910,D,0
174140,D,0
174640,K,0
175060,K,0
175580,K,0
175780,K,0
175990,K,0
176480,K,0
177150,K,0
177600,J,0
177600,K,0
178550,J,0
178550,K,0
179230,D,0
179230,F,0
179680,D,0
179680,F,0
180630,D,0
180630,F,0
181520,D,0
181520,F,0
181560,D,0
181560,F,0
182010,D,0
182010,F,0
182910,K,0
183150,K,0
183370,K,0
183830,K,0
184290,K,0
184770,D,0
184770,Space,0
185920,D,0
185920,Space,0
189380,D,0
189620,D,0
190760,K,0
191000,K,0
192150,J,0
192150,K,0
193310,J,0
193310,K,0
195380,D,0
195380,F,0
195840,D,0
196300,D,0
198380,K,0
199070,K,0
199530,J,0
199530,K,0
199990,J,0
199990,K,0
201840,D,0
201840,F,0
202760,D,0
202760,F,0
204390,D,0
205070,K,0
205530,K,0
206000,K,0
206450,K,0
206920,J,0
206920,K,0
207380,J,0
207380,K,0
208070,J,0
208070,K,0
208770,D,0
208770,F,0
209220,D,0
209220,F,0
209570,D,0
209570,F,0
211060,D,0
211780,D,0
211990,D,0
212920,K,0
213380,K,0
213630,K,0
214300,J,0
214300,K,0
214760,J,0
214760,K,0
216610,D,0
216610,F,0
217530,D,0
218450,D,0
218690,D,0
219160,D,0
220540,K,0
221690,J,0
221690,K,0
223990,D,0
223990,F,0
224340,D,0
224340,F,0
225830,D,0
226540,K,0
227680,K,0
229540,J,0
229540,K,0
230230,J,0
230230,K,0
230700,D,0
230700,F,0
232300,D,0
232760,D,0
233210,D,0
234610,K,0
236460,J,0
236460,K,0
238760,D,0
238760,F,0
239110,D,0
239110,F,0
240610,D,0
242460,K,0
243840,J,0
243840,K,0
244290,J,0
244290,K,0
247060,D,0
247760,D,0
247800,D,0
248450,D,0
248920,D,0
249450,K,0
249620,K,0
250110,K,0
250310,K,0
