566.666666667
100,K,0
140,K,0
570,K,0
1250,K,0
1490,K,0
1730,K,0
1920,K,0
2330,K,0
2600,J,0
2600,K,0
3000,J,0
3000,K,0
3230,J,0
3230,K,0
3680,D,0
4120,D,0
4360,D,0
4770,D,0
5220,D,0
5430,D,0
5850,D,0
6500,D,0
6740,D,0
6950,D,0
7160,K,0
7610,K,0
7850,K,0
8270,K,0
8510,K,0
8720,K,0
8930,K,0
9360,K,0
10040,K,0
10260,K,0
10690,D,0
11130,D,0
11790,D,0
12020,D,0
12450,D,0
12720,D,0
12890,D,0
13340,D,0
13560,D,0
14000,D,0
14200,K,0
14450,K,0
14650,K,0
14880,K,0
15300,K,0
15530,K,0
15740,K,0
15950,K,0
16390,K,0
17070,J,0
17070,K,0
17280,J,0
17280,K,0
17720,J,0
17720,K,0
17960,D,0
18170,D,0
18820,D,0
19060,D,0
19270,D,0
19480,D,0
19920,D,0
19920,F,0
20370,D,0
20370,F,0
20600,D,0
20600,F,0
20820,D,0
20820,F,0
21030,D,0
21030,F,0
21240,D,0
21240,F,0
25180,D,0
25180,Space,0
25860,D,0
25860,Space,0
26960,D,0
28670,K,0
29150,K,0
29580,K,0
30700,J,0
30700,K,0
30900,J,0
30900,K,0
31340,J,0
31340,K,0
31630,J,0
31630,K,0
32520,D,0
32659,D,0
33120,D,0
33520,D,0
34420,D,0
35290,D,0
35290,F,0
35820,K,0
36160,K,0
36460,K,0
36610,K,0
36900,K,0
37050,K,0
37550,J,0
37550,K,0
37930,J,0
37930,K,0
38370,J,0
38370,K,0
38790,J,0
38790,K,0
39440,D,0
39620,D,0
41440,D,0
41440,K,0
42320,D,0
42320,K,0
42360,D,0
42360,K,0
43640,K,0
43680,K,0
44090,K,0
45380,J,0
45380,K,0
45680,J,0
45680,K,0
46510,D,0
46700,D,0
47430,D,0
48470,D,0
48910,D,0
49940,K,0
50230,K,0
51550,J,0
51550,K,0
51960,J,0
51960,K,0
52400,J,0
52400,K,0
52440,J,0
52440,K,0
52860,J,0
52860,K,0
54020,D,0
54240,D,0
55090,D,0
55500,K,0
55980,K,0
56380,K,0
56420,K,0
57250,K,0
57700,K,0
58590,J,0
58590,K,0
59010,J,0
59010,K,0
59450,J,0
59450,K,0
60770,D,0
61250,D,0
61660,D,0
62110,D,0
62110,F,0
62520,D,0
62520,F,0
62970,D,0
62970,F,0
63410,D,0
63410,F,0
64280,K,0
64720,K,0
65160,K,0
65640,J,0
65640,K,0
66040,J,0
66040,K,0
66530,J,0
66530,K,0
67430,D,0
67800,D,0
68300,D,0
69180,D,0
69180,F,0
69560,D,0
69560,F,0
70440,K,0
71310,K,0
71760,K,0
72190,K,0
72480,K,0
73070,J,0
73070,K,0
73520,J,0
73520,K,0
73570,J,0
73570,K,0
74260,D,0
74820,D,0
75310,D,0
75350,D,0
76210,D,0
76210,F,0
76580,D,0
76580,F,0
78340,K,0
78780,K,0
79210,K,0
80100,K,0
80580,K,0
81230,D,0
82340,D,0
83020,F,0
83020,J,0
84190,F,0
84190,J,0
84490,F,0
84490,J,0
85370,K,0
86240,K,0
87120,J,0
87120,K,0
87570,J,0
87570,K,0
88490,D,0
89150,D,0
89760,D,0
90640,D,0
91530,K,0
91980,K,0
93150,K,0
93280,K,0
94150,J,0
94150,K,0
94540,J,0
94540,K,0
95030,J,0
95030,K,0
95660,D,0
95910,D,0
96340,D,0
96380,D,0
96770,D,0
97650,D,0
97650,F,0
97690,D,0
97690,F,0
97990,D,0
97990,F,0
98560,D,0
98560,F,0
99280,K,0
99860,K,0
99900,K,0
101610,J,0
101610,K,0
101910,J,0
101910,K,0
102720,D,0
102930,D,0
104700,D,0
106450,K,0
106780,K,0
107580,K,0
107770,K,0
108190,J,0
108190,K,0
108630,J,0
108630,K,0
108670,J,0
108670,K,0
109090,J,0
109090,K,0
109970,D,0
110460,D,0
111320,D,0
111720,K,0
112210,K,0
112600,K,0
112640,K,0
113080,K,0
113480,K,0
113920,K,0
114800,J,0
114800,K,0
115230,J,0
115230,K,0
115680,J,0
115680,K,0
116580,D,0
116990,D,0
117470,D,0
118330,D,0
118330,F,0
